318,87869,4.0
318,88125,1.0
318,88129,5.0
318,88356,0.5
318,88744,2.5
318,89745,3.5
318,90746,3.5
318,90866,5.0
318,91500,2.0
318,91529,2.0
318,91630,4.0
318,92420,3.5
318,93510,3.5
318,93840,4.5
318,94466,4.0
318,95167,3.5
318,95510,3.0
318,96417,3.5
318,96610,4.0
318,96737,4.5
318,97913,4.0
318,97921,5.0
318,98809,2.0
318,99437,3.0
318,99912,3.0
318,102125,3.5
318,103228,3.5
318,103335,3.0
318,103341,4.5
318,105213,4.0
318,105504,4.5
318,105869,3.0
318,106487,2.0
318,106489,2.0
318,106696,3.0
318,106782,4.0
318,106916,4.0
318,106920,5.0
318,107141,3.0
318,108932,3.0
318,108983,5.0
318,109374,5.0
318,111360,3.0
318,111362,3.5
318,111659,3.5
318,112138,3.0
318,112175,4.0
318,112183,5.0
318,112370,0.5
318,112623,4.0
318,112852,3.5
318,115149,5.0
318,115569,5.0
318,115617,3.5
425,74458,4.5
425,78499,3.5
425,79132,5.0
425,80489,4.0
425,80906,4.5
425,81845,4.0
425,81932,4.0
425,82459,4.0
425,86882,3.5
425,87869,3.5
425,89492,4.5
425,89745,4.0
425,89759,4.5
425,89774,5.0
425,90378,4.0
425,91077,4.0
425,91529,4.5
425,92535,4.5
425,93510,4.5
425,93721,4.0
425,94959,5.0
425,95558,4.0
425,96079,4.5
425,96610,4.0
425,96811,4.5
425,97304,4.5
425,98154,4.5
425,98961,5.0
425,99114,5.0
425,100556,5.0
425,102993,3.0
425,103027,4.0
425,103107,4.0
425,103883,3.5
425,103980,4.5
425,104078,4.0
425,104218,1.5
425,104841,5.0
425,104879,4.5
425,104913,4.0
425,105504,4.5
425,105844,5.0
425,106100,4.5
425,106766,5.0
425,106782,5.0
425,106916,3.5
425,106920,4.5
425,107141,3.5
425,107406,4.5
425,109374,4.5
425,109487,4.5
425,110102,3.5
425,110553,1.0
425,110771,0.5
425,111113,4.0
425,111362,3.5
425,111443,4.5
425,111617,2.5
425,111759,4.0
425,112138,4.5
425,112183,5.0
425,112556,5.0
425,112623,4.0
425,112852,4.5
425,115149,4.5
425,115170,1.0
425,115231,3.0
425,115569,4.5
425,116161,5.0
425,116797,3.0
425,116799,4.0
425,117176,3.5
425,117590,3.5
534,73321,4.0
534,76093,4.5
534,77561,4.0
534,79091,4.0
534,79132,4.0
534,80549,4.5
534,81564,4.0
534,81591,4.0
534,81834,4.5
534,81847,4.0
534,82461,4.5
534,85401,4.5
534,85414,4.5
534,85510,4.5
534,85788,3.5
534,86332,4.0
534,87232,4.5
534,88125,5.0
534,88140,4.0
534,88163,4.5
534,88744,4.0
534,90405,4.0
534,91500,4.5
534,91529,5.0
534,91542,4.0
534,92420,4.0
534,93840,5.0
534,94864,4.5
534,95167,4.0
534,95510,4.5
534,96610,4.0
534,97752,4.5
534,98809,4.5
586,73321,3.5
586,73929,2.5
586,74458,4.5
586,76077,4.5
586,76093,4.0
586,76175,3.0
586,76251,5.0
586,77364,2.5
586,77561,4.5
586,77667,3.0
586,78321,1.0
586,78469,4.5
586,78499,4.0
586,79057,3.5
586,79091,4.5
586,79132,5.0
586,79428,3.5
586,79695,4.0
586,79796,3.5
586,80549,4.5
586,80615,3.5
586,81156,4.5
586,81229,4.5
586,81537,3.5
586,81562,4.0
586,81564,3.5
586,81847,4.0
586,82459,4.5
586,82461,4.5
586,83134,4.5
586,83349,3.5
586,83803,3.5
586,84772,4.0
586,84942,3.5
586,85401,4.0
586,85414,3.5
586,85510,3.0
586,85774,4.5
586,85780,3.5
586,86190,4.5
586,86332,4.0
586,86345,5.0
586,86644,3.5
586,86833,4.0
586,86880,3.0
586,86911,3.5
586,87232,4.0
586,87520,3.5
586,87869,3.5
586,87876,3.5
586,88129,5.0
586,88140,3.5
586,88163,4.0
586,88785,3.0
586,89492,4.0
586,89745,4.0
586,89862,3.0
586,91500,4.0
586,91529,5.0
586,91542,3.5
586,91630,4.0
586,92535,4.0
586,93510,4.5
586,94864,4.5
586,95167,3.5
586,95875,4.0
586,96079,4.5
586,96610,4.5
586,96737,3.0
586,97304,4.0
586,97913,5.0
586,98083,3.5
586,102445,4.5
586,103042,3.5
586,103772,3.5
586,104374,4.0
586,104913,4.5
586,105504,4.0
586,106696,4.5
586,106782,4.0
586,106916,3.0
586,108190,3.5
586,108932,4.0
586,108983,4.0
586,110102,3.5
614,74458,3.5
614,74530,1.5
614,74789,3.0
614,76093,4.0
614,79132,4.0
614,79293,3.5
614,81834,4.0
614,81847,3.5
614,82459,3.5
614,88125,4.0
614,88140,3.5
614,89745,3.0
614,89904,3.5
614,90866,3.5
614,91500,4.0
614,94959,4.5
614,96821,4.0
614,97752,4.0
614,97913,4.0
614,98809,3.0
614,101112,3.5
614,106487,4.0
614,106489,3.0
614,106642,3.5
614,110730,2.5
614,111659,3.0
614,112138,2.5
614,112852,3.0
614,118900,4.0
614,118997,3.0
710,74685,3.5
710,77455,4.5
710,77561,3.5
710,78499,5.0
710,78574,4.0
710,79091,4.5
710,79132,3.5
710,80094,3.5
710,80463,5.0
710,80906,4.5
710,80917,4.0
710,82242,4.0
710,85412,4.0
710,85788,3.5
710,88129,4.5
710,88163,4.5
710,88744,2.0
710,89281,5.0
710,89470,4.0
710,89745,4.5
710,90057,4.0
710,91126,3.5
710,91500,4.0
710,91658,4.0
710,93805,3.5
710,93840,5.0
710,94864,3.0
710,96281,4.0
710,96488,4.5
710,96815,4.0
710,96821,4.0
710,97188,4.0
710,97304,4.5
710,97752,4.0
710,97870,4.5
710,98122,4.5
710,98124,2.5
710,98154,3.5
710,98961,4.0
710,99114,4.0
710,99917,4.5
710,102194,4.0
710,103042,4.0
710,103335,4.0
710,103483,3.5
710,104841,5.0
710,105213,4.5
710,105504,4.5
710,106100,4.5
710,106487,4.5
710,106696,4.5
710,106766,4.5
710,106782,5.0
710,106916,4.0
710,106920,4.5
710,107141,4.0
710,109848,4.5
710,111362,4.5
710,112556,4.0
710,112623,4.0
786,74154,2.0
786,74698,0.5
786,75438,2.0
786,75805,1.0
786,76093,5.0
786,77414,1.5
786,78041,1.0
786,78105,2.0
786,78264,0.5
786,78499,3.0
786,78637,3.0
786,78772,0.5
786,79091,4.0
786,79132,3.5
786,79134,2.0
786,79242,3.0
786,79879,0.5
786,80241,2.5
786,80549,2.0
786,80551,2.0
786,80693,3.0
786,80860,2.5
786,81512,2.5
786,81537,3.0
786,81562,3.5
786,81591,4.0
786,81847,3.0
786,82167,3.0
786,84152,3.5
786,86332,2.0
786,86882,3.0
786,86911,3.0
786,87869,3.0
786,91500,3.5
786,91529,3.5
786,91542,3.0
786,92259,3.5
786,95167,3.5
786,98056,3.0
786,98809,3.5
786,99114,4.0
786,100163,2.5
786,103075,3.0
786,103341,3.0
786,103688,2.0
786,105844,4.0
786,106487,3.5
786,106489,3.5
786,106916,2.5
786,107406,4.0
786,111759,2.0
786,112175,4.5
786,112183,3.5
786,112290,3.5
786,112818,2.5
786,114180,2.5
786,118696,3.0
786,118900,2.5
843,79132,4.0
843,80906,5.0
843,81591,5.0
843,83349,1.0
843,83910,0.5
843,84152,2.5
843,84374,0.5
843,84392,3.0
843,84613,1.0
843,84772,1.0
843,84775,5.0
843,84942,1.0
843,85020,1.0
843,85022,0.5
843,85025,1.0
843,85131,0.5
843,85213,2.0
843,85342,1.0
843,85401,1.0
843,85414,1.5
843,85774,5.0
843,86332,0.5
843,86781,2.0
843,86817,1.0
843,86835,0.5
843,86880,1.5
843,86882,4.0
843,86898,5.0
843,86911,1.5
843,87192,1.0
843,87232,0.5
843,87485,0.5
843,87529,1.0
843,87660,4.0
843,87869,2.0
843,88125,0.5
843,88129,4.0
843,88235,1.5
843,88267,1.0
843,88405,0.5
843,88515,1.5
843,88744,0.5
843,88954,1.0
843,89090,4.5
843,89118,1.0
843,89190,1.0
843,89492,4.5
843,89759,2.0
843,89804,5.0
843,89904,1.5
843,90343,1.0
843,90374,4.0
843,90376,4.0
843,90403,0.5
843,90405,0.5
843,90439,5.0
843,90522,1.0
843,90576,1.0
843,90600,0.5
843,90746,0.5
843,90888,1.5
843,91079,3.0
843,91094,1.5
843,91126,2.0
843,91199,3.5
843,91325,3.0
843,91485,1.0
843,91500,0.5
843,91529,4.5
843,91535,3.0
843,91542,0.5
843,91622,3.0
843,91653,2.0
843,91658,3.5
843,91673,1.0
843,91690,0.5
843,91890,3.0
843,91974,1.0
843,91976,3.0
843,92192,1.0
843,92259,3.5
843,92500,1.0
843,92507,2.0
843,92694,1.5
843,92938,0.5
843,93265,2.0
843,93270,1.0
843,93443,4.5
843,93498,4.0
843,93510,1.0
843,93721,5.0
843,93766,1.0
843,93831,1.0
843,93838,1.0
843,94024,5.0
843,94070,4.0
843,94266,1.0
843,94405,1.0
843,94466,4.0
843,94478,0.5
843,94953,2.0
843,94959,4.0
843,94985,3.5
843,95088,3.0
843,95167,0.5
843,95207,1.0
843,95307,1.0
843,95309,3.5
843,95449,4.0
843,95567,2.0
843,95583,0.5
843,95744,1.0
843,95761,4.0
843,95873,4.0
843,95875,0.5
843,96079,2.5
843,96121,2.0
843,96432,5.0
843,96610,2.5
843,96612,1.0
843,96616,0.5
843,96691,1.0
843,96728,2.5
843,96737,0.5
843,96811,5.0
843,96821,1.5
843,96829,4.5
843,96911,5.0
843,97057,2.0
843,97225,1.0
843,97836,1.0
843,97860,5.0
843,97866,4.0
843,97921,5.0
843,97923,5.0
843,97938,0.5
843,98056,1.0
843,98154,3.0
843,98361,1.5
843,98809,0.5
843,98961,4.5
843,99112,1.5
843,99114,2.5
843,99437,2.0
843,99764,4.0
843,100106,2.0
843,100390,2.0
843,100487,1.0
843,100556,2.0
843,100714,1.0
843,101025,0.5
843,101076,1.0
843,101283,1.5
843,101285,1.0
843,101577,0.5
843,101739,1.0
843,101864,0.5
843,101895,2.0
843,101962,2.0
843,102481,1.0
843,102686,3.0
843,102716,0.5
843,102800,4.0
843,102903,1.0
843,103042,1.0
843,103075,1.0
843,103141,0.5
843,103335,0.5
843,103339,1.0
843,103341,0.5
843,103539,5.0
843,103624,1.0
843,103659,1.0
843,103772,1.0
843,103810,0.5
843,103883,1.0
843,103984,1.0
843,104069,3.0
843,104074,1.0
843,104211,2.0
843,104243,1.0
843,104374,3.0
843,104841,3.0
843,104879,4.0
843,104913,4.0
843,104925,2.0
843,104944,1.0
843,105211,3.5
843,105355,5.0
843,105504,2.0
843,105731,0.5
843,105755,3.5
843,105844,0.5
843,106100,5.0
843,106696,0.5
843,106782,5.0
843,106889,4.0
843,106916,4.0
843,106918,2.5
843,106920,2.0
843,107141,2.0
843,107348,1.5
843,107406,4.0
843,108729,4.5
843,108932,1.0
843,108945,1.0
843,108983,1.0
843,109487,3.0
843,109569,1.0
843,109850,1.0
843,109864,1.5
843,110102,0.5
843,110501,1.0
843,110553,2.0
843,110730,1.0
843,110882,5.0
843,111362,1.0
843,111364,0.5
843,111384,4.0
843,111622,5.0
843,111759,2.0
843,111921,1.0
843,112138,2.0
843,112183,1.5
843,112290,0.5
843,112552,5.0
843,112556,4.0
843,112897,1.0
843,112940,3.5
843,115210,4.0
843,115569,4.5
843,116136,4.5
843,116138,1.5
843,116797,4.0
843,116823,2.0
843,117533,3.0
843,118696,0.5
843,118700,0.5
910,73321,4.0
910,74156,3.5
910,74458,4.0
910,74532,3.0
910,74851,3.5
910,76077,3.0
910,76293,3.0
910,77561,2.5
910,78041,3.5
910,78499,2.5
910,79091,3.0
910,79132,3.0
910,79185,4.0
910,79428,3.0
910,79592,3.5
910,80126,1.5
910,80463,4.5
910,80489,3.5
910,80839,4.0
910,80860,3.5
910,81229,2.0
910,81591,4.0
910,81782,4.0
910,81784,3.5
910,81845,4.0
910,81932,4.5
910,82169,2.0
910,82202,4.0
910,82459,4.5
910,84152,4.5
910,84954,2.0
910,85372,2.0
910,86320,4.0
910,86882,4.5
910,88140,3.5
910,88163,2.0
910,89085,4.5
910,89492,4.5
910,90719,2.5
910,90866,4.0
910,91542,3.5
910,91628,2.5
910,91658,4.0
910,91978,3.5
910,92008,3.5
910,92234,4.0
910,93982,3.5
910,94777,4.5
910,95309,3.5
910,95510,3.5
910,96079,3.5
910,96121,2.5
910,96610,2.0
910,96863,3.0
910,97304,3.0
910,97306,4.0
910,97860,2.0
910,97921,4.0
910,97923,4.0
910,98154,5.0
910,98585,4.0
910,98809,3.0
910,98836,4.0
910,98961,5.0
910,99117,3.5
910,99149,4.5
910,99728,4.0
910,99957,3.5
910,100326,4.0
910,100383,3.0
910,101895,4.5
910,102445,3.5
910,103249,2.5
910,103655,4.0
910,103883,4.0
910,104303,4.0
910,104374,4.5
910,105844,4.5
910,111759,4.5
910,111921,0.5
910,112183,4.5
910,112316,5.0
910,116797,3.5
964,76293,4.0
964,77561,4.5
964,77833,5.0
964,78499,5.0
964,79091,4.5
964,79274,5.0
964,81847,4.5
964,84152,3.0
964,86332,5.0
964,86644,4.0
964,88140,5.0
964,91529,5.0
964,91542,4.0
964,95105,4.5
964,95167,4.5
964,95510,5.0
964,96079,4.0
964,99112,4.5
964,102445,4.5
964,102716,4.0
964,103228,5.0
964,103772,3.5
964,106072,5.0
964,108932,4.5
964,110102,4.5
964,111362,4.5
964,112852,5.0
969,74458,4.0
969,74545,3.5
969,78039,2.5
969,78499,3.5
969,79132,3.5
969,79251,2.5
969,79702,3.5
969,80126,2.0
969,80463,3.0
969,80489,3.5
969,81229,3.5
969,81537,2.5
969,81932,3.5
969,82459,4.0
969,82667,3.5
969,83134,4.0
969,84392,4.0
969,84772,4.0
969,84944,4.0
969,85342,4.5
969,85412,3.5
969,86882,4.0
969,87869,3.0
969,88163,3.5
969,89118,3.5
969,89864,3.0
969,90154,4.0
969,90746,4.5
969,91529,3.5
969,91542,3.5
969,91681,4.0
969,92206,3.5
969,93838,4.5
969,93840,3.0
969,94677,4.0
969,95441,2.5
969,96610,4.0
969,97306,4.0
969,98809,3.5
969,100383,3.5
969,101741,4.0
969,101973,4.5
969,103249,4.0
969,103253,4.0
969,103335,3.5
969,103341,3.5
969,104211,3.5
969,104841,3.5
969,104879,3.5
969,105504,4.0
969,105869,3.5
969,106100,4.0
969,106489,3.5
969,106766,4.5
969,106782,3.5
969,107406,4.0
969,109487,4.5
969,110501,4.0
969,112183,4.5
969,112552,5.0
969,112556,4.0
969,114060,3.5
969,115569,4.5
969,118696,3.0
969,120635,2.5
979,73321,2.5
979,79132,2.0
979,81156,4.0
979,86332,5.0
979,86911,4.0
979,87520,1.5
979,88744,4.5
979,89305,3.5
979,89745,4.0
979,89864,5.0
979,91485,1.5
979,91500,3.5
979,91529,5.0
979,92259,5.0
979,94864,2.0
979,96829,4.5
979,98083,4.0
979,98809,4.5
979,100108,4.5
979,101362,3.0
979,102686,3.5
979,103042,4.0
979,103253,2.5
979,103339,3.0
979,106002,1.5
979,106062,5.0
979,106487,3.5
979,106489,4.5
979,106782,3.5
979,107348,3.0
979,107406,2.0
979,108190,5.0
979,109673,4.5
979,110553,3.0
979,111364,3.5
979,111759,2.5
979,112370,1.5
979,112911,3.0
979,119141,4.5
1028,74458,4.0
1028,76251,4.0
1028,77455,4.0
1028,79132,5.0
1028,79702,4.5
1028,80463,3.5
1028,80906,4.5
1028,81562,4.0
1028,81834,5.0
1028,82527,3.5
1028,84152,5.0
1028,85414,3.0
1028,86548,4.5
1028,86833,5.0
1028,86882,3.5
1028,87306,4.5
1028,88118,3.5
1028,88125,5.0
1028,88810,5.0
1028,89492,4.5
1028,89745,4.5
1028,89864,5.0
1028,91658,3.5
1028,93510,5.0
1028,94018,1.0
1028,94833,4.0
1028,95105,4.0
1028,97752,4.0
1048,74458,3.5
1048,74545,3.5
1048,76093,5.0
1048,76251,3.5
1048,77455,3.5
1048,77561,5.0
1048,77800,2.5
1048,78499,4.0
1048,79091,4.0
1048,79132,4.5
1048,79274,4.0
1048,79702,4.0
1048,80185,4.5
1048,80463,4.0
1048,80489,4.5
1048,80906,4.5
1048,81191,4.5
1048,81564,4.0
1048,81834,4.0
1048,81845,3.5
1048,82459,4.0
1048,83134,0.5
1048,84392,4.5
1048,84414,4.0
1048,84954,3.0
1048,85414,4.0
1048,86332,5.0
1048,86345,5.0
1048,86628,2.5
1048,86723,4.0
1048,87222,4.0
1048,87232,4.5
1048,88125,4.0
1048,88129,4.0
1048,88140,5.0
1048,88744,4.5
1048,89492,4.5
1048,89745,5.0
1048,89804,4.0
1048,89864,4.0
1048,90439,4.0
1048,90600,3.5
1048,90603,4.0
1048,90863,4.5
1048,91077,3.5
1048,91500,4.0
1048,91529,4.5
1048,91542,4.0
1048,91630,3.5
1048,91658,4.5
1048,92535,5.0
1048,93420,3.5
1048,93498,3.5
1048,93721,4.5
1048,93840,3.5
1048,94959,4.0
1048,95088,3.0
1048,95510,4.5
1048,96079,4.0
1048,96563,4.0
1048,96610,4.5
1048,96655,3.5
1048,96737,3.5
1048,96811,4.5
1048,97304,4.5
1048,97306,3.0
1048,97395,4.5
1048,97913,4.0
1048,97921,4.0
1048,97923,4.0
1048,98083,4.0
1048,98154,5.0
1048,98809,4.5
1048,98961,2.5
1048,99114,4.0
1048,100745,4.0
1048,101106,5.0
1048,101142,4.0
1048,101525,4.0
1048,101864,2.0
1048,101895,4.0
1048,102125,5.0
1048,102194,3.5
1048,102445,4.5
1048,102993,3.5
1048,103042,4.0
1048,103141,4.0
1048,103228,3.0
1048,103335,4.5
1048,103659,4.5
1048,104069,4.5
1048,104211,3.5
1048,104272,4.0
1048,104841,4.0
1048,104879,4.0
1048,105355,0.5
1048,105504,3.5
1048,105844,0.5
1048,106072,5.0
1048,106100,4.5
1048,106487,4.5
1048,106489,4.5
1048,106696,2.0
1048,106916,4.5
1048,106920,4.5
1048,108932,4.5
1048,108949,4.0
1048,109243,3.5
1048,109374,4.5
1048,109895,4.5
1048,110102,5.0
1048,110553,4.0
1048,111113,4.5
1048,111362,4.0
1048,111384,0.5
1108,74458,3.5
1108,76093,4.0
1108,76251,3.5
1108,79091,3.5
1108,79132,4.0
1108,79702,3.5
1108,80463,3.5
1108,80489,3.5
1108,80839,3.0
1108,80969,2.5
1108,81564,2.0
1108,81845,4.0
1108,81847,4.0
1108,81932,4.0
1108,83132,3.5
1108,84152,3.5
1108,84392,3.0
1108,85414,3.0
1108,85881,3.0
1108,87232,3.0
1108,88125,3.5
1108,88129,2.5
1108,88810,4.0
1108,89745,4.0
1108,90866,3.0
1108,91077,3.0
1108,91500,3.5
1108,91529,4.0
1108,91542,3.0
1108,91630,3.0
1108,92259,3.5
1108,92643,3.5
1108,93422,3.0
1108,94070,3.5
1108,95510,3.0
1108,96079,2.5
1108,96610,3.5
1108,96811,3.0
1108,97304,3.5
1108,97870,2.5
1108,97923,3.0
1108,97938,3.5
1108,98017,3.5
1108,98154,3.5
1108,98243,4.0
1108,98809,3.5
1108,101895,3.5
1496,74450,4.0
1496,74530,3.5
1496,74789,4.5
1496,76093,5.0
1496,76251,5.0
1496,77866,4.0
1496,78105,4.5
1496,78467,3.5
1496,78499,5.0
1496,78637,5.0
1496,78772,0.5
1496,78893,4.0
1496,79057,4.0
1496,79091,5.0
1496,79132,5.0
1496,79139,4.5
1496,79224,4.5
1496,79293,4.0
1496,79463,3.5
1496,79695,4.5
1496,79702,4.5
1496,80219,3.5
1496,80363,4.0
1496,80463,5.0
1496,80615,4.5
1496,81417,3.5
1496,81564,5.0
1496,81834,4.0
1496,81847,5.0
1496,82169,3.0
1496,82202,4.5
1496,82461,4.5
1496,82854,4.0
1496,83349,4.0
1496,83480,4.0
1496,85414,4.5
1496,87222,5.0
1518,74458,5.0
1518,74789,3.0
1518,76077,3.5
1518,76251,5.0
1518,77561,5.0
1518,78499,3.5
1518,79091,3.0
1518,79695,5.0
1518,80463,3.5
1518,81591,4.5
1518,81834,4.5
1518,82459,4.0
1518,86332,3.0
1518,86880,3.5
1518,87232,4.0
1518,87306,4.0
1518,87869,4.0
1518,88125,5.0
1518,88140,5.0
1518,88810,4.5
1518,89745,3.5
1518,91500,5.0
1518,91529,5.0
1518,92259,4.0
1518,93805,4.0
1518,95510,4.5
1518,96079,5.0
1518,96811,3.5
1518,97938,4.0
1518,98809,4.0
1518,99114,5.0
1518,102445,4.0
1518,105844,5.0
1518,106487,5.0
1518,106489,5.0
1518,108928,4.0
1588,73929,0.5
1588,74458,3.0
1588,74545,2.5
1588,74789,3.0
1588,75341,4.0
1588,76175,2.5
1588,77561,3.0
1588,77866,2.5
1588,78499,5.0
1588,79091,4.0
1588,79132,5.0
1588,79428,3.0
1588,80463,4.5
1588,80549,5.0
1588,80693,3.5
1588,81562,3.5
1588,81591,3.5
1588,81784,4.0
1588,81804,4.0
1588,81834,4.0
1588,81845,4.0
1588,81847,4.5
1588,81932,2.5
1588,82093,3.0
1588,82459,3.0
1588,83613,3.5
1588,84152,3.5
1588,84954,4.0
1588,85414,3.5
1588,86320,2.5
1588,86880,2.0
1588,86882,2.5
1588,87430,3.5
1588,87869,3.5
1588,88125,4.5
1588,88129,2.5
1588,88163,4.5
1588,88744,4.0
1588,88785,2.5
1588,89492,3.5
1588,89753,3.5
1588,89804,3.5
1588,90057,3.0
1588,90430,4.5
1588,90738,3.0
1588,90866,3.5
1588,90888,2.5
1588,91529,4.0
1588,91690,3.5
1588,92008,2.5
1588,93498,5.0
1588,94015,3.0
1588,96110,2.0
1588,96367,4.0
1588,96432,2.0
1588,96610,3.5
1588,96728,2.5
1588,96821,4.0
1588,97304,5.0
1588,97913,5.0
1588,98154,4.5
1588,101112,3.0
1588,102445,3.5
1588,106696,4.0
1588,106920,2.5
1588,110730,3.0
1588,111622,4.0
1734,76093,3.5
1734,77455,4.0
1734,79132,3.0
1734,80489,4.0
1734,81158,4.0
1734,85342,4.0
1734,86781,4.5
1734,86882,4.0
1734,86892,4.0
1734,88129,4.0
1734,88235,4.5
1734,89039,4.0
1734,89753,4.0
1734,89759,4.5
1734,90600,4.0
1734,91077,3.5
1734,91079,3.5
1734,92420,3.5
1734,93933,4.0
1734,94959,4.0
1734,95510,3.5
1734,96610,3.5
1734,96811,4.0
1734,96829,4.5
1734,97306,4.5
1734,97866,4.0
1734,99114,3.5
1734,99917,4.5
1734,101285,3.5
1734,101741,4.0
1734,102194,4.0
1734,102588,4.0
1734,102903,3.5
1734,102993,4.0
1734,103539,3.5
1734,103984,4.5
1734,104339,4.0
1734,104879,4.0
1734,105835,4.0
1734,106438,4.0
1734,106766,4.0
1734,106916,4.0
1734,106920,4.0
1734,107406,4.0
1734,108729,4.0
1734,108932,4.0
1734,109374,4.5
1734,109487,4.0
1734,109740,3.5
1734,109848,3.5
1734,110102,3.5
1734,110553,3.0
1734,111362,4.0
1734,111384,4.0
1734,111443,3.5
1734,111661,4.0
1734,111759,4.0
1734,112183,4.0
1734,112552,4.0
1734,112556,4.0
1734,112852,4.0
1734,112940,4.0
1734,113705,4.0
1734,114180,3.5
1734,114935,4.0
1734,115569,4.0
1734,116138,4.0
1734,116799,4.0
1734,118700,4.0
1906,74458,4.0
1906,74795,3.5
1906,76093,4.0
1906,77866,3.5
1906,78499,4.0
1906,79132,4.5
1906,79702,3.0
1906,80463,5.0
1906,81564,4.5
1906,81834,4.5
1906,81845,4.5
1906,83613,3.5
1906,85414,3.5
1906,86332,4.0
1906,87232,4.5
1906,87430,3.0
1906,87520,3.5
1906,88125,4.5
1906,88140,4.0
1906,88744,4.0
1906,89492,5.0
1906,91077,3.5
1906,91529,3.0
1906,91542,4.0
1906,91890,4.0
1906,93766,2.5
1906,94018,3.5
1906,94070,4.5
1906,94777,4.5
1906,94864,4.0
1906,95207,2.0
1906,95307,4.0
1906,95441,5.0
1906,95543,4.0
1906,96079,4.5
1906,96110,4.0
1906,99149,5.0
1958,74530,4.0
1958,74789,3.5
1958,76093,5.0
1958,77561,3.5
1958,78105,4.0
1958,79139,3.0
1958,79293,4.5
1958,80615,4.0
1958,81731,4.0
1958,81834,4.5
1958,81847,4.5
1958,82169,3.0
1958,82461,4.5
1958,83086,5.0
1958,83132,4.0
1958,86332,4.5
1958,86880,4.0
1958,87232,4.0
1958,87520,4.5
1958,88125,4.5
1958,88810,5.0
1958,89745,4.0
1958,91500,4.0
1958,91529,3.0
1958,93805,3.0
1958,94478,4.5
1958,97752,4.5
1958,98373,4.5
1958,98809,5.0
1958,100487,3.5
1958,106002,4.0
1958,106072,4.0
1958,106489,5.0
1958,106696,4.5
1958,108932,2.0
1968,74458,4.0
1968,76093,4.0
1968,78499,5.0
1968,79132,4.0
1968,79702,3.5
1968,81564,4.0
1968,81847,5.0
1968,86332,4.0
1968,87222,5.0
1968,87232,4.0
1968,87876,4.0
1968,88125,4.0
1968,88140,4.0
1968,88744,3.5
1968,89745,4.5
1968,90522,3.0
1968,90647,4.0
1968,90746,5.0
1968,91529,5.0
1968,91542,5.0
1968,93721,5.0
1968,95543,3.5
1968,96079,4.5
1968,96610,4.0
1968,96751,2.5
1968,97913,5.0
1968,102125,4.5
1968,103042,4.0
1968,103141,4.5
1968,103228,5.0
1968,103335,4.5
1968,104841,3.0
1968,106072,4.0
1968,106696,5.0
2188,74458,4.0
2188,76093,3.0
2188,76251,4.5
2188,77455,3.5
2188,78088,2.0
2188,78499,5.0
2188,79132,5.0
2188,79695,4.0
2188,80862,4.0
2188,81417,2.0
2188,81834,4.0
2188,82459,4.5
2188,83827,4.0
2188,86345,5.0
2188,87232,4.5
2188,87306,4.5
2188,88140,4.0
2188,88744,4.5
2188,89745,5.0
2188,91529,4.5
2188,93838,4.5
2188,94864,3.0
2188,95441,3.0
2188,106100,4.0
2188,106920,4.5
2188,110102,4.0
2188,110501,4.0
2188,111362,4.0
2188,112556,4.5
2188,112852,4.5
2208,73321,4.5
2208,73929,0.5
2208,74131,2.5
2208,74324,3.5
